Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,hasGarage,hasBsmt,hasAlley_Access,hasFireplace,hasPool,hasFence,hasMisc_Feature,hasMasVnr,GrLivAreaHighQualitySF,TotalIndoorSF,TotalOutdoorSF,TotalSF,BsmtBaths,Baths,hasBeenRemodeled,NumFloors
802,6.0,4.0,40.0,4800,1.0,1.0,3.0,3.0,0.0,4.0,0.0,9.0,2.0,2.0,0.0,2.0,4.0,6.0,1916,1990,1.0,1.0,8.0,8.0,3.0,0.0,3,3,1.0,3,3,3.0,3.0,197,6.0,0,999,1196,1.0,5,1.0,0.0,1196,0,0,1196,2.0,0.0,1.0,0.0,2.0,1.0,3,9.0,6.0,0.0,0,5.0,1957.0,3.0,4.0,440,3,3,2.0,0,0,0,0,0,0,0,0.0,1.0,0,9.0,1.0,8.0,4.0,109900,1,1,0,0,0,0,0,1,1196,2392,0,2832,1.0,1.0,1,2
803,10.0,3.0,63.0,8199,1.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,7.0,4.0,2005,2005,1.0,1.0,14.0,15.0,3.0,0.0,4,3,2.0,4,3,0.0,2.0,648,6.0,0,80,728,1.0,5,1.0,4.0,728,728,0,1456,2.0,0.0,2.0,1.0,3.0,1.0,4,11.0,6.0,1.0,4,1.0,2005.0,0.0,4.0,410,3,3,2.0,36,18,0,0,0,0,0,0.0,1.0,0,1.0,2.0,8.0,4.0,189000,1,1,0,1,0,0,0,1,1456,2184,18,2612,1.0,2.5,0,3
804,10.0,3.0,107.0,13891,1.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,5.0,9.0,4.0,2008,2009,3.0,1.0,12.0,13.0,4.0,424.0,5,3,2.0,5,3,1.0,6.0,0,6.0,0,1734,1734,1.0,5,1.0,4.0,1734,1088,0,2822,0.0,0.0,3.0,1.0,4.0,1.0,5,2.0,6.0,1.0,4,3.0,2009.0,2.0,6.0,1020,3,3,2.0,52,170,0,0,192,0,0,0.0,1.0,0,0.0,3.0,6.0,5.0,582933,1,1,0,1,0,0,0,1,2822,4556,362,5938,0.0,3.5,1,3
805,5.0,3.0,75.0,9000,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,4.0,1954,1954,1.0,1.0,13.0,14.0,3.0,0.0,3,3,1.0,3,3,3.0,3.0,812,6.0,0,124,936,1.0,3,1.0,4.0,1128,0,0,1128,0.0,0.0,1.0,0.0,2.0,1.0,3,9.0,2.0,0.0,0,1.0,1954.0,3.0,2.0,286,3,3,2.0,0,0,0,0,0,0,0,2.0,1.0,0,8.0,0.0,8.0,3.0,118000,1,1,0,0,0,1,0,1,1128,2064,0,2350,0.0,1.0,0,2
806,5.0,3.0,91.0,12274,1.0,1.0,0.0,3.0,0.0,2.0,0.0,21.0,2.0,2.0,0.0,2.0,7.0,4.0,2008,2008,1.0,1.0,12.0,13.0,4.0,256.0,4,3,2.0,4,3,3.0,6.0,0,6.0,0,1417,1417,1.0,5,1.0,4.0,1428,0,0,1428,0.0,0.0,2.0,0.0,3.0,1.0,5,10.0,6.0,0.0,0,1.0,2008.0,2.0,4.0,554,3,3,2.0,0,60,0,0,0,0,0,0.0,1.0,0,9.0,2.0,6.0,5.0,227680,1,1,0,0,0,0,0,1,1428,2845,60,3459,0.0,2.0,0,2
807,13.0,3.0,75.0,9750,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,7.0,5.0,4.0,1967,1967,1.0,1.0,12.0,13.0,3.0,0.0,3,3,2.0,3,3,0.0,0.0,400,5.0,480,100,980,1.0,4,1.0,4.0,980,0,0,980,0.0,0.0,2.0,0.0,3.0,1.0,3,10.0,6.0,0.0,0,1.0,1967.0,0.0,2.0,384,3,3,2.0,68,0,0,0,0,0,0,0.0,1.0,0,1.0,0.0,8.0,4.0,135500,1,1,0,0,0,0,0,1,980,1960,0,2344,0.0,2.0,0,2
808,11.0,3.0,144.0,21384,1.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,5.0,5.0,5.0,1923,2004,1.0,1.0,13.0,14.0,3.0,0.0,3,3,1.0,3,3,1.0,2.0,1309,6.0,0,15,1324,1.0,5,1.0,4.0,1072,504,0,1576,4.0,0.0,1.0,1.0,3.0,1.0,4,10.0,6.0,1.0,3,1.0,1923.0,2.0,4.0,528,3,3,2.0,0,312,0,0,0,0,0,0.0,1.0,0,7.0,3.0,8.0,4.0,223500,1,1,0,1,0,0,0,1,1576,2900,312,3740,2.0,1.5,1,3
809,13.0,3.0,85.0,13400,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,7.0,5.0,4.0,1966,1966,1.0,1.0,12.0,13.0,1.0,1047.0,3,3,1.0,3,3,0.0,0.0,516,1.0,128,380,1024,1.0,3,1.0,4.0,1086,0,0,1086,2.0,0.0,1.0,0.0,3.0,1.0,3,10.0,6.0,1.0,4,1.0,1966.0,2.0,4.0,484,3,3,2.0,0,0,0,0,0,0,0,2.0,1.0,0,8.0,0.0,8.0,4.0,159950,1,1,0,1,0,1,0,1,1086,2110,0,2594,1.0,1.0,0,2
810,12.0,4.0,90.0,8100,1.0,1.0,3.0,3.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,4.0,5.0,4.0,1898,1965,3.0,1.0,0.0,0.0,3.0,0.0,3,3,2.0,3,3,3.0,6.0,0,6.0,0,849,849,1.0,3,0.0,0.0,1075,1063,0,2138,0.0,0.0,2.0,0.0,2.0,3.0,3,1.0,6.0,0.0,0,5.0,1910.0,3.0,4.0,360,2,1,0.0,40,156,0,0,0,0,0,3.0,1.0,0,2.0,3.0,8.0,4.0,106000,1,1,0,0,0,1,0,1,2138,2987,156,3503,0.0,2.0,1,3
811,5.0,3.0,78.0,10140,1.0,1.0,3.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,2.0,6.0,5.0,1974,1999,3.0,1.0,6.0,6.0,1.0,99.0,3,3,1.0,3,3,3.0,0.0,663,3.0,377,0,1040,1.0,2,1.0,4.0,1309,0,0,1309,2.0,0.0,1.0,1.0,3.0,1.0,4,9.0,6.0,1.0,2,1.0,1974.0,2.0,4.0,484,3,3,2.0,265,0,0,0,0,648,2,1.0,1.0,0,0.0,0.0,8.0,4.0,181000,1,1,0,1,1,1,0,1,1309,2349,0,2833,1.0,1.5,1,2
812,0.0,4.0,37.05,4438,1.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,4.0,2.0,6.0,4.0,2004,2004,1.0,1.0,12.0,13.0,1.0,169.0,4,3,2.0,4,3,1.0,2.0,662,6.0,0,186,848,1.0,5,1.0,4.0,848,0,0,848,2.0,0.0,1.0,0.0,1.0,1.0,4,8.0,6.0,1.0,4,1.0,2004.0,0.0,4.0,420,3,3,2.0,140,0,0,0,0,0,0,0.0,1.0,0,8.0,2.0,3.0,4.0,144500,1,1,0,1,0,0,0,1,848,1696,0,2116,1.0,1.0,0,2
813,5.0,0.0,66.0,8712,0.0,1.0,3.0,0.0,0.0,4.0,1.0,9.0,2.0,2.0,0.0,2.0,5.0,4.0,1952,1952,3.0,1.0,13.0,14.0,3.0,0.0,2,3,1.0,3,3,0.0,6.0,0,6.0,0,540,540,1.0,3,0.0,0.0,1044,0,0,1044,0.0,0.0,1.0,0.0,2.0,1.0,2,8.0,6.0,0.0,0,2.0,1952.0,3.0,4.0,504,3,3,0.0,0,0,0,0,0,0,0,0.0,3.0,54,8.0,4.0,8.0,2.0,55993,1,1,0,0,0,0,1,1,1044,1584,0,2088,0.0,1.0,0,2
814,5.0,3.0,75.0,9750,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,6.0,5.0,1958,1958,1.0,1.0,8.0,8.0,1.0,243.0,3,3,1.0,3,3,3.0,5.0,608,6.0,0,834,1442,1.0,4,1.0,4.0,1442,0,0,1442,0.0,0.0,1.0,1.0,4.0,1.0,3,11.0,6.0,0.0,0,1.0,1958.0,2.0,2.0,301,3,3,2.0,0,0,275,0,0,0,0,0.0,3.0,500,6.0,1.0,0.0,4.0,157900,1,1,0,0,0,0,1,1,1442,2884,275,3460,0.0,1.5,0,2
815,9.0,3.0,45.0,8248,1.0,0.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,0.0,5.0,6.0,1918,1950,1.0,1.0,11.0,12.0,3.0,0.0,3,3,0.0,3,3,3.0,6.0,0,6.0,0,686,686,2.0,4,1.0,4.0,686,564,0,1250,0.0,2.0,1.0,1.0,3.0,1.0,2,11.0,6.0,0.0,0,5.0,1955.0,3.0,2.0,280,3,3,1.0,207,0,96,0,0,0,0,0.0,1.0,0,9.0,0.0,8.0,4.0,116000,1,1,1,0,0,0,0,1,1250,1936,96,2312,0.5,1.5,1,3
816,5.0,3.0,48.0,12137,1.0,1.0,1.0,3.0,0.0,1.0,0.0,5.0,2.0,2.0,0.0,2.0,7.0,4.0,1998,1998,1.0,1.0,12.0,13.0,1.0,442.0,3,3,2.0,4,3,3.0,6.0,0,6.0,0,1649,1649,1.0,5,1.0,4.0,1661,0,0,1661,0.0,0.0,2.0,0.0,3.0,1.0,4,10.0,6.0,0.0,0,1.0,1998.0,2.0,4.0,598,3,3,2.0,0,34,0,0,0,0,0,0.0,1.0,0,7.0,4.0,8.0,4.0,224900,1,1,0,0,0,0,0,1,1661,3310,34,3942,0.0,2.0,0,2
817,5.0,3.0,87.38,11425,1.0,1.0,0.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,5.0,1954,1954,1.0,1.0,3.0,3.0,3.0,0.0,3,3,1.0,3,3,3.0,1.0,486,6.0,0,522,1008,1.0,4,1.0,4.0,1008,0,0,1008,0.0,0.0,1.0,0.0,2.0,1.0,3,8.0,6.0,1.0,4,1.0,1954.0,2.0,2.0,275,3,3,2.0,0,0,120,0,0,0,0,0.0,1.0,0,9.0,0.0,8.0,4.0,137000,1,1,0,1,0,0,0,1,1008,2016,120,2411,0.0,1.0,0,2
818,5.0,3.0,55.63,13265,1.0,1.0,0.0,3.0,0.0,1.0,0.0,11.0,2.0,2.0,0.0,2.0,8.0,4.0,2002,2002,3.0,1.0,5.0,5.0,1.0,148.0,4,3,2.0,4,3,3.0,2.0,1218,6.0,0,350,1568,1.0,5,1.0,4.0,1689,0,0,1689,2.0,0.0,2.0,0.0,3.0,1.0,4,11.0,6.0,2.0,4,1.0,2002.0,2.0,6.0,857,3,3,2.0,150,59,0,0,0,0,0,0.0,1.0,0,9.0,2.0,8.0,4.0,271000,1,1,0,1,0,0,0,1,1689,3257,59,4173,1.0,2.0,0,2
819,13.0,3.0,80.0,8816,1.0,1.0,3.0,3.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,7.0,6.0,6.0,1971,1971,1.0,1.0,6.0,6.0,1.0,80.0,3,3,1.0,3,3,0.0,2.0,504,6.0,0,506,1010,1.0,4,1.0,4.0,1052,0,0,1052,2.0,0.0,1.0,0.0,3.0,1.0,3,10.0,6.0,0.0,0,1.0,1971.0,3.0,4.0,440,3,3,2.0,0,0,0,0,0,0,0,3.0,1.0,0,8.0,4.0,8.0,4.0,155000,1,1,0,0,0,1,0,1,1052,2062,0,2502,1.0,1.0,0,2
820,0.0,3.0,44.0,6371,1.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,4.0,2.0,7.0,4.0,2009,2010,1.0,1.0,12.0,13.0,4.0,128.0,4,3,2.0,4,3,2.0,2.0,733,6.0,0,625,1358,1.0,5,1.0,4.0,1358,0,0,1358,2.0,0.0,2.0,0.0,2.0,1.0,4,10.0,6.0,1.0,4,1.0,2010.0,2.0,4.0,484,3,3,2.0,192,35,0,0,0,0,0,0.0,1.0,0,8.0,4.0,6.0,5.0,224000,1,1,0,1,0,0,0,1,1358,2716,35,3235,1.0,2.0,1,2
821,10.0,3.0,72.0,7226,1.0,1.0,0.0,3.0,0.0,1.0,0.0,5.0,2.0,2.0,0.0,5.0,7.0,4.0,2003,2003,1.0,1.0,12.0,13.0,3.0,0.0,4,3,2.0,4,3,3.0,6.0,0,6.0,0,798,798,1.0,5,1.0,4.0,798,842,0,1640,0.0,0.0,2.0,1.0,3.0,1.0,4,10.0,6.0,0.0,0,1.0,2003.0,2.0,4.0,595,3,3,2.0,0,45,0,0,0,0,0,0.0,1.0,0,8.0,2.0,8.0,4.0,183000,1,1,0,0,0,0,0,1,1640,2438,45,3078,0.0,2.5,0,3
822,5.0,4.0,60.0,6000,1.0,2.0,3.0,0.0,0.0,4.0,1.0,17.0,2.0,2.0,1.0,2.0,4.0,3.0,1953,1953,1.0,1.0,8.0,8.0,3.0,0.0,2,3,1.0,2,3,3.0,6.0,0,6.0,0,936,936,1.0,3,0.0,4.0,936,0,0,936,0.0,0.0,1.0,0.0,2.0,1.0,3,8.0,3.0,0.0,0,5.0,1974.0,3.0,4.0,576,3,3,2.0,0,32,112,0,0,0,0,0.0,1.0,0,4.0,3.0,8.0,4.0,93000,1,1,1,0,0,0,0,1,936,1872,144,2592,0.0,1.0,0,2
823,10.0,3.0,91.97,12394,1.0,1.0,0.0,3.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,5.0,7.0,4.0,2003,2003,1.0,1.0,12.0,13.0,3.0,0.0,4,3,2.0,4,3,1.0,6.0,0,6.0,0,847,847,1.0,5,1.0,4.0,847,886,0,1733,0.0,0.0,2.0,1.0,3.0,1.0,4,11.0,6.0,1.0,4,3.0,2003.0,0.0,4.0,433,3,3,2.0,100,48,0,0,0,0,0,0.0,1.0,0,1.0,1.0,8.0,3.0,225000,1,1,0,1,0,0,0,1,1733,2580,48,3061,0.0,2.5,0,3
824,9.0,3.0,60.0,9900,1.0,1.0,3.0,3.0,0.0,4.0,0.0,18.0,2.0,2.0,0.0,0.0,6.0,6.0,1940,1950,1.0,1.0,12.0,13.0,3.0,0.0,3,3,0.0,3,3,3.0,6.0,0,6.0,0,778,778,1.0,3,1.0,4.0,944,545,0,1489,0.0,0.0,2.0,0.0,3.0,1.0,3,11.0,6.0,1.0,4,5.0,1940.0,3.0,2.0,240,3,3,2.0,335,0,0,0,0,0,0,2.0,1.0,0,9.0,3.0,8.0,4.0,139500,1,1,0,1,0,1,0,1,1489,2267,0,2507,0.0,2.0,1,3
825,5.0,1.0,81.0,11216,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,2.0,8.0,4.0,2006,2006,1.0,1.0,12.0,13.0,3.0,0.0,4,3,2.0,4,4,3.0,6.0,0,6.0,0,1489,1489,1.0,5,1.0,4.0,1489,0,0,1489,0.0,0.0,2.0,0.0,3.0,1.0,4,11.0,6.0,1.0,4,1.0,2006.0,2.0,4.0,776,3,3,2.0,0,140,0,0,0,0,0,0.0,1.0,0,8.0,0.0,6.0,5.0,232600,1,1,0,1,0,0,0,1,1489,2978,140,3894,0.0,2.0,0,2
826,5.0,3.0,114.0,14803,1.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,4.0,4.0,0.0,2.0,1.0,4.0,2007,2008,3.0,1.0,5.0,5.0,1.0,816.0,5,3,2.0,5,3,0.0,2.0,1636,6.0,0,442,2078,1.0,5,1.0,4.0,2084,0,0,2084,2.0,0.0,2.0,0.0,2.0,1.0,5,11.0,6.0,1.0,4,1.0,2007.0,0.0,6.0,1220,3,3,2.0,188,45,0,0,0,0,0,0.0,1.0,0,8.0,2.0,6.0,5.0,385000,1,1,0,1,0,0,0,1,2084,4162,45,5427,1.0,2.0,1,2
827,8.0,4.0,50.0,6130,1.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,1.0,5.0,5.0,1924,1950,1.0,1.0,8.0,8.0,3.0,0.0,3,3,0.0,3,3,3.0,0.0,784,6.0,0,0,784,1.0,4,1.0,4.0,784,0,0,784,2.0,0.0,1.0,0.0,2.0,1.0,4,9.0,6.0,0.0,0,6.0,0.0,1.0,0.0,0,0,0,2.0,0,0,116,0,0,0,0,0.0,1.0,0,7.0,2.0,8.0,4.0,109500,0,1,0,0,0,0,0,1,784,1568,116,1684,1.0,1.0,1,2
828,5.0,3.0,65.0,8529,1.0,1.0,0.0,3.0,0.0,4.0,0.0,20.0,2.0,2.0,0.0,2.0,7.0,4.0,2001,2001,1.0,1.0,12.0,13.0,3.0,0.0,4,3,2.0,4,3,3.0,2.0,20,6.0,0,1434,1454,1.0,5,1.0,4.0,1434,0,0,1434,0.0,0.0,2.0,0.0,3.0,1.0,4,10.0,6.0,1.0,3,1.0,2001.0,2.0,4.0,527,3,3,2.0,290,39,0,0,0,0,0,0.0,1.0,0,6.0,3.0,8.0,4.0,189000,1,1,0,1,0,0,0,1,1434,2888,39,3454,0.0,2.0,0,2
829,10.0,3.0,84.09,28698,1.0,1.0,1.0,2.0,0.0,1.0,2.0,4.0,2.0,2.0,0.0,5.0,5.0,4.0,1967,1967,0.0,5.0,9.0,10.0,3.0,0.0,3,3,2.0,3,4,1.0,3.0,249,0.0,764,0,1013,1.0,3,1.0,4.0,1160,966,0,2126,0.0,2.0,2.0,1.0,3.0,1.0,3,11.0,3.0,0.0,0,1.0,1967.0,0.0,4.0,538,3,3,2.0,486,0,0,0,225,0,0,0.0,1.0,0,8.0,3.0,8.0,0.0,185000,1,1,0,0,0,0,0,1,2126,3139,225,3902,0.5,2.5,0,3
830,2.0,1.0,24.0,2544,1.0,2.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,3.0,5.0,7.0,4.0,2005,2005,1.0,1.0,8.0,8.0,3.0,0.0,4,3,2.0,4,3,3.0,6.0,0,6.0,0,600,600,1.0,5,1.0,4.0,520,623,80,1223,0.0,0.0,2.0,1.0,2.0,1.0,4,8.0,6.0,0.0,0,5.0,2005.0,2.0,4.0,480,3,3,2.0,0,166,0,0,0,0,0,0.0,1.0,0,9.0,0.0,8.0,4.0,147400,1,1,1,0,0,0,0,1,1063,1663,166,2309,0.0,2.5,0,3
831,5.0,3.0,80.0,11900,1.0,1.0,0.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,2.0,6.0,4.0,1957,1957,1.0,1.0,6.0,6.0,1.0,387.0,3,3,1.0,3,3,3.0,5.0,1040,6.0,0,352,1392,1.0,3,1.0,0.0,1392,0,0,1392,2.0,0.0,1.0,1.0,3.0,1.0,3,10.0,6.0,2.0,4,1.0,1957.0,2.0,4.0,458,3,3,2.0,0,0,0,0,192,0,0,0.0,1.0,0,8.0,2.0,8.0,4.0,166000,1,1,0,1,0,0,0,1,1392,2784,192,3434,1.0,1.5,0,2
832,2.0,1.0,30.0,3180,1.0,2.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,4.0,5.0,7.0,4.0,2005,2005,1.0,1.0,8.0,8.0,3.0,0.0,3,3,2.0,4,3,3.0,6.0,0,6.0,0,600,600,1.0,5,1.0,4.0,520,600,80,1200,0.0,0.0,2.0,1.0,2.0,1.0,4,8.0,6.0,0.0,0,5.0,2005.0,2.0,4.0,480,3,3,2.0,0,166,0,0,0,0,0,0.0,1.0,0,8.0,0.0,8.0,4.0,151000,1,1,1,0,0,0,0,1,1040,1640,166,2286,0.0,2.5,0,3
833,10.0,3.0,44.0,9548,1.0,1.0,0.0,3.0,0.0,1.0,0.0,5.0,2.0,2.0,0.0,5.0,7.0,5.0,2003,2003,1.0,1.0,12.0,13.0,1.0,223.0,4,3,2.0,4,3,3.0,2.0,483,6.0,0,458,941,1.0,5,1.0,4.0,941,888,0,1829,2.0,0.0,2.0,1.0,3.0,1.0,4,11.0,6.0,1.0,3,1.0,2003.0,2.0,4.0,613,3,3,2.0,192,39,0,0,0,0,0,0.0,1.0,0,0.0,4.0,8.0,4.0,237000,1,1,0,1,0,0,0,1,1829,2770,39,3422,1.0,2.5,0,3
834,5.0,3.0,100.0,10004,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,6.0,5.0,1964,1964,1.0,1.0,6.0,10.0,1.0,180.0,3,3,1.0,3,3,3.0,5.0,196,1.0,345,975,1516,1.0,3,1.0,4.0,1516,0,0,1516,0.0,0.0,1.0,1.0,3.0,1.0,3,10.0,6.0,0.0,0,1.0,1964.0,2.0,4.0,472,3,3,2.0,0,0,0,0,152,0,0,0.0,1.0,0,4.0,3.0,8.0,4.0,167000,1,1,0,0,0,0,0,1,1516,3032,152,3656,0.0,1.5,0,2
835,5.0,3.0,75.0,7875,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,5.0,1961,1961,1.0,1.0,12.0,13.0,1.0,136.0,3,3,1.0,3,3,3.0,5.0,572,6.0,0,572,1144,1.0,4,1.0,4.0,1144,0,0,1144,2.0,0.0,1.0,0.0,3.0,1.0,3,10.0,6.0,0.0,0,1.0,1961.0,3.0,4.0,456,3,3,2.0,0,0,0,0,0,0,0,2.0,1.0,0,11.0,2.0,8.0,4.0,139950,1,1,0,0,0,1,0,1,1144,2288,0,2744,1.0,1.0,0,2
836,5.0,3.0,60.0,9600,1.0,1.0,3.0,3.0,0.0,4.0,0.0,19.0,2.0,2.0,0.0,2.0,4.0,6.0,1950,1995,1.0,1.0,12.0,6.0,3.0,0.0,3,3,1.0,4,3,3.0,1.0,442,6.0,0,625,1067,1.0,3,1.0,4.0,1067,0,0,1067,0.0,0.0,2.0,0.0,2.0,1.0,4,8.0,3.0,0.0,0,1.0,1996.0,3.0,4.0,436,3,3,2.0,290,0,0,0,0,0,0,0.0,1.0,0,4.0,4.0,8.0,4.0,128000,1,1,0,0,0,0,0,1,1067,2134,0,2570,0.0,2.0,1,2
837,6.0,4.0,90.0,8100,1.0,2.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,2.0,5.0,5.0,1948,1973,1.0,1.0,12.0,13.0,3.0,0.0,3,3,0.0,3,3,3.0,5.0,338,6.0,0,1221,1559,1.0,4,1.0,4.0,1559,0,0,1559,2.0,0.0,1.0,0.0,2.0,1.0,3,9.0,3.0,0.0,0,5.0,1948.0,3.0,4.0,812,3,3,2.0,0,116,230,0,0,0,0,2.0,1.0,0,8.0,1.0,0.0,4.0,153500,1,1,1,0,0,1,0,1,1559,3118,346,4276,1.0,1.0,1,2
838,2.0,4.0,21.0,1680,1.0,1.0,3.0,3.0,0.0,4.0,0.0,2.0,2.0,2.0,3.0,5.0,6.0,4.0,1973,1973,1.0,1.0,6.0,6.0,1.0,158.0,3,3,1.0,3,3,3.0,1.0,330,6.0,0,153,483,1.0,3,1.0,4.0,483,504,0,987,2.0,0.0,1.0,1.0,2.0,1.0,3,9.0,6.0,0.0,0,5.0,1973.0,3.0,2.0,264,3,3,2.0,0,0,0,0,0,0,0,0.0,1.0,0,2.0,2.0,8.0,4.0,100000,1,1,0,0,0,0,0,1,987,1470,0,1734,1.0,1.5,0,3
839,5.0,3.0,75.0,9525,1.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,5.0,5.0,1995,2006,1.0,1.0,12.0,13.0,3.0,0.0,3,3,2.0,4,3,3.0,6.0,0,6.0,0,1099,1099,1.0,5,1.0,4.0,1099,0,0,1099,0.0,0.0,1.0,1.0,3.0,1.0,4,10.0,6.0,0.0,0,1.0,1999.0,3.0,2.0,352,3,3,2.0,278,0,0,0,0,0,0,0.0,1.0,0,8.0,2.0,8.0,4.0,144000,1,1,0,0,0,0,0,1,1099,2198,0,2550,0.0,1.5,1,2
840,9.0,3.0,70.0,11767,1.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,0.0,5.0,5.0,1946,1995,1.0,1.0,8.0,8.0,3.0,0.0,3,3,1.0,3,3,3.0,1.0,352,6.0,0,416,768,1.0,5,1.0,4.0,768,432,0,1200,0.0,0.0,1.0,0.0,3.0,1.0,3,10.0,6.0,0.0,0,5.0,1946.0,3.0,2.0,240,3,3,2.0,0,0,0,0,0,0,0,0.0,1.0,0,7.0,2.0,8.0,4.0,130500,1,1,0,0,0,0,0,1,1200,1968,0,2208,0.0,1.0,1,3
841,11.0,2.0,82.71,12155,1.0,1.0,0.0,3.0,0.0,4.0,0.0,18.0,2.0,2.0,0.0,5.0,6.0,7.0,1925,1950,1.0,1.0,13.0,14.0,3.0,0.0,3,3,0.0,3,3,3.0,1.0,156,6.0,0,516,672,1.0,3,0.0,4.0,810,672,0,1482,0.0,0.0,2.0,0.0,4.0,1.0,2,11.0,6.0,0.0,0,5.0,1934.0,3.0,2.0,400,3,3,1.0,0,0,254,0,0,0,0,0.0,1.0,0,5.0,2.0,8.0,4.0,140000,1,1,0,0,0,0,0,1,1482,2154,254,2808,0.0,2.0,1,3
842,11.0,4.0,60.0,10440,1.0,0.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,5.0,5.0,7.0,1904,2002,1.0,1.0,8.0,8.0,3.0,0.0,3,3,2.0,3,3,3.0,6.0,0,6.0,0,650,650,1.0,4,1.0,4.0,958,581,0,1539,0.0,0.0,2.0,0.0,3.0,1.0,4,12.0,6.0,1.0,1,5.0,1983.0,3.0,4.0,686,4,3,1.0,70,78,68,0,0,0,0,0.0,1.0,0,8.0,2.0,8.0,4.0,157500,1,1,1,1,0,0,0,1,1539,2189,146,3021,0.0,2.0,1,3
843,13.0,3.0,82.0,9020,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,7.0,6.0,6.0,1966,1966,1.0,1.0,6.0,6.0,1.0,183.0,3,3,1.0,3,3,1.0,5.0,312,0.0,539,276,1127,1.0,3,1.0,4.0,1165,0,0,1165,2.0,0.0,1.0,1.0,3.0,1.0,3,10.0,6.0,0.0,0,1.0,1966.0,2.0,4.0,490,4,4,2.0,0,129,0,0,0,0,0,1.0,1.0,0,7.0,2.0,8.0,4.0,174900,1,1,0,0,0,1,0,1,1165,2292,129,2911,1.0,1.5,0,2
844,15.0,3.0,80.0,8000,1.0,1.0,3.0,3.0,0.0,0.0,0.0,12.0,0.0,2.0,2.0,2.0,5.0,3.0,1961,1961,1.0,1.0,3.0,3.0,3.0,0.0,3,3,1.0,3,3,3.0,6.0,0,6.0,0,1800,1800,1.0,5,0.0,4.0,1800,0,0,1800,0.0,0.0,2.0,0.0,6.0,2.0,3,0.0,6.0,0.0,0,6.0,0.0,1.0,0.0,0,0,0,2.0,0,0,0,0,0,0,0,0.0,1.0,0,9.0,1.0,8.0,4.0,141000,0,1,0,0,0,0,0,1,1800,3600,0,3600,0.0,2.0,0,2
